																															Class	blank	blank	blank	blank	blank	qcpool	qcpool	qcpool	qcpool	qcpool	qcpool	qcpool	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	NA	NA	NA	NA	NA	NA
2412	6.345	965.61316	Unknown	[M+H]+		0.833	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	59.91	QCpool_015	965.62744:3482 966.63079:3323 967.63415:2136	189.1514:26 523.42285:26 575.4707:31 645.46704:31 645.54553:31 647.48517:774 647.51379:910 693.18823:26 928.43597:26 948.57727:31 965.47882:31	56	92	35	62	18	35435	37202	32029	39671	45224	35093	40539	44819	117898	214117	403485	23104	250533	175226	205936	4487	182782	115380	205950	198477	363335	253512	86514	205147	511913	221427	270933	15531	140266	205566	213997	173378	342306	130024	248940	156613	3085	142260	280388	132243	273360	261944	309909	2244	224805	86888	167426	204149	76552	117964	291444	175479	157005	88542	810	124400	207207	150683	94147	179452	24118	96	170627	63428	154283	201244	703	52.5805324554443	37884.6177455357	167474.728879293	28.2742687149561	4332.81708123987	106352.380130702
2413	9.639	965.66705	Unknown	[M+H]+		0.806	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	10.79	Sample_CPM013_017	965.66705:6999 966.6704:2245 967.67376:2815		887	746	148	34	168	11248	10462	15496	10242	13109	15806	13413	22373	34888	17983	2540	15981	9402	17118	24824	5137	12055	26593	48196	15109	32566	23865	35197	13830	15717	20824	3876	20086	5257	22777	8866	26033	15016	12459	2806	41316	11665	14804	19702	14096	8720	29088	17604	35481	19071	9798	4427	33018	20688	8699	15323	13110	13299	40681	32382	30540	13345	10002	10712	8898	12684	716	28212	35061	19413	23850	9370	396.405922698975	12825.1919642857	18619.1296671549	389.814813081711	2279.90085650607	10819.0517123104
2414	8.807	965.79138	SM 52:4;3O	[M+H]+		0.861	True	13.31	965.8045	C57H109N2O7P	SM	IIUXACUABBDABC-UHFFFAOYSA-N	O=C(NC(COP(=O)([O-])OCC[N+](C)(C)C)C(O)C(O)CCCC=CCCCCC)CCCCCCCCCCCCCCCCCCCCCCC=CCC=CCC=CCCCCCCC	420	True	True	True		False	False	null	null	100	99.9	57.8	82.9	100	322.77	QCpool_004	965.80219:4544 966.80554:4511 967.8089:1904	183.51381:31 184.07184:370 603.53912:26 672.63202:31 947.75433:26 965.73102:92 965.78778:216	1001	1063	1209	3004	3382	45146	42176	43207	44304	41534	43753	44666	240989	126762	382972	473451	23415	459952	236156	116198	13798	66283	189841	590394	540268	134144	461190	327263	271492	519172	340105	273007	43656	131374	461602	248761	504238	466655	496078	468401	219066	195614	62967	182647	53479	347134	382594	314619	80659	128169	74688	349790	534198	144849	121285	286352	84747	232152	198817	70485	98769	95159	101141	36449	256792	71570	1461	233910	90979	136242	183572	96806	1931.84178466797	43540.8738839286	234579.668308512	1161.31352204456	1321.05027173781	163981.394829639
2415	10.448	965.83521	RIKEN P-VS1 ID-16959 from Mouse_Ear_WT_N_Ctr	[M+H]+	ion correlated with 2466; adduct linked to 2404_[M+NH4]+	0.889	True	15.94	965.83038		Unknown			430	True	True	True		False	False	null	null	81.1	99.9	95.9	66.6	66.7	2593.98	Sample_CPM013_017	965.84302:320596 966.84637:401744 967.84973:194697	57.07294:26 91.05024:26 109.09337:31 122.10213:62 127.13918:31 135.11417:62 137.13347:93 175.14494:62 229.16563:31 239.22874:26 265.26041:62 278.21646:31 293.27344:62 313.25589:62 343.28543:62 363.35239:26 543.43048:31 576.49762:62 577.48633:62 578.51984:62 589.54004:31 592.55237:62 598.49359:62 599.49414:62 605.53906:124 618.56873:124 620.59338:93 625.51666:93 626.49738:93 627.521:62 633.55322:62 654.53741:62 655.54059:62 659.57166:93 660.58228:154 661.58282:123 666.57513:62 679.55359:62 681.56561:93 681.59131:62 682.58191:154 683.55859:154 686.61053:62 687.61951:124 688.62189:62 689.63239:62 694.60333:62 701.56287:26 709.60083:155 711.62683:154 736.62177:26 859.59882:26 947.83362:62 962.82257:93 962.89233:62 964.80701:217 965.82397:18590	6683	4504	3110	7657	6336	1321691	1154170	1177793	1189940	1105295	1107387	1041394	2466864	2314716	2689608	2232289	1585875	2278940	2028162	2152724	541903	1979019	2349603	2425298	1834140	2262290	1986074	2471556	1779603	2098210	1953804	1405063	1083894	708870	2251216	1663710	1989609	1551270	1876259	1297599	1941981	1872250	1782598	1452430	1415146	1285346	1198928	1355576	1793560	1615397	1391427	1222200	1327349	1063755	1233432	891446	1208197	1117344	1487286	1872990	1034582	1411065	1683720	1435520	741154	1231306	7104	924154	1587195	962704	984397	1065721	5657.87231445313	1156809.98214286	1580923.79997559	1825.34221055259	88645.3640774231	545610.660753094
2416	9.597	966.74597	TG 60:13|TG 16:1_22:6_22:6	[M+NH4]+	adduct linked to 2428_[M+Na]+	0.917	True	13.76	966.75452	C63H96O6	TG	AAKHKGPJPZLUOV-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COC(=O)CCCCCCCC=CCCCCCC)CCC=CCC=CCC=CCC=CCC=CCC=CCC	410	True	True	True		False	False	null	null	100	99.9	47.9	58.8	100	1596.73	Sample_CPM043_047	966.75159:59175 967.75494:81231 968.7583:34336	53.03624:26 67.05522:93 79.06002:31 81.06747:62 91.05406:62 95.07761:62 107.08787:31 115.05654:31 119.08448:62 121.09661:93 123.11468:62 131.08339:155 133.10974:31 141.06506:62 143.08452:155 149.13802:93 155.08243:31 157.09558:62 159.11462:93 161.12872:62 169.09619:62 171.11534:62 173.12613:155 183.1015:31 185.12589:62 197.13892:62 201.16939:93 209.12102:62 209.14134:31 213.15669:93 215.1797:62 219.2045:31 225.17244:62 227.14781:62 237.21463:62 269.22232:62 291.19171:31 291.20129:62 293.22333:154 309.2388:62 311.24808:327 321.24591:31 339.28412:62 365.27029:62 385.24915:62 385.26294:124 593.46747:62 601.5235:62 603.52704:198 604.53522:62 619.44775:93 619.46173:93 621.48438:4689 622.66168:62 627.53687:62 639.51318:62 645.52771:93 653.52979:62 667.51324:93 695.48322:183 695.51654:415 893.6745:26 898.67072:124 931.69568:31 931.75574:124 949.7149:252 949.76685:185 966.74438:3982	2359	926	905	586	488	164334	181767	162552	169260	158430	151321	140556	768211	693291	1177297	839832	367967	1008218	447830	492642	50572	401858	586680	1364268	568554	2096566	1416126	972525	263257	1734490	858154	208699	182724	71893	716488	376295	2323807	839938	480500	1079753	921868	1632674	455410	639405	319262	665186	1578636	1105634	1194922	375709	248749	394902	2101170	174517	649512	424001	470754	334283	1574959	1158946	570348	717327	374974	307976	859635	497228	1233	571082	506385	465270	942631	522046	1052.71326293945	161174.178571429	752417.764487712	755.000093184807	13108.8176400029	525382.010611571
2417	10.159	966.8313	TG 59:6|TG 18:1_20:2_21:3	[M+NH4]+		0.917	True	14.88	966.84839	C62H108O6	TG	RQFKXFBFDRTPSD-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC)CCCCCCCC=CCC=CCC=CCCCCC	410	True	True	True		False	False	null	null	100	99.9	31.2	48	100	2731.44	Sample_CPM001_005	966.84332:343901 967.84667:482912 968.85003:231440	55.05325:155 57.07067:154 67.04961:93 69.06732:154 71.0877:124 77.03848:31 79.04774:62 79.05398:238 81.06389:92 81.06768:444 83.08494:196 85.06478:62 91.05434:124 93.07083:251 95.08338:626 97.09808:341 99.07935:124 105.06403:124 107.08386:155 109.10239:229 111.08052:93 111.11458:155 115.05846:62 117.06226:31 117.06834:93 119.08337:657 121.10168:918 123.11669:349 125.12632:62 129.06508:93 131.08228:354 133.10214:290 135.11623:891 137.12569:155 139.10359:124 143.08173:31 145.09351:31 145.09859:154 147.11252:303 149.12662:215 151.14749:124 157.10855:31 159.11528:332 161.12762:228 163.14722:124 165.16313:154 171.11055:154 173.13243:203 175.14572:350 177.16318:124 185.1248:93 187.13919:62 189.15868:124 191.17734:479 193.18916:62 199.14104:31 201.15636:93 203.18182:154 205.19328:352 211.14624:62 213.16179:93 215.17659:198 217.1512:62 217.19467:154 219.20137:93 227.1743:124 229.1967:124 231.20456:419 233.21904:62 235.20561:62 239.23013:62 241.18756:93 243.20334:93 245.22531:386 247.2424:215 251.23456:155 257.22189:124 259.24466:154 263.23416:93 265.25293:755 269.22598:93 271.23514:166 273.25177:93 275.23627:93 277.25598:124 279.26199:210 283.23892:124 285.25214:123 287.22253:62 289.24268:154 291.26752:154 293.28018:31 295.24182:93 297.25601:93 299.26978:201 301.24158:123 301.28302:123 303.26389:363 311.26953:479 313.24808:123 313.26547:123 315.26031:507 315.61212:26 317.27652:312 319.30917:31 325.27884:316 327.28101:124 329.27914:680 331.28589:62 337.26279:62 339.28851:1504 341.27618:171 341.30734:123 343.29568:298 345.27939:62 347.28452:93 351.28586:93 351.30164:62 353.30038:123 357.27771:62 359.28537:93 365.29108:154 367.3103:124 373.30371:62 377.30444:93 385.3009:93 389.29041:62 391.30814:93 401.29489:93 405.34634:93 419.34421:62 457.3847:62 471.39215:31 561.47339:93 563.50916:93 571.47418:62 575.4776:123 575.50793:436 587.49353:93 589.51105:1453 591.53894:750 593.50177:92 599.49939:93 601.5271:392 603.52716:4316 605.54095:62 611.54333:93 613.51819:193 615.52417:1850 617.54736:1252 618.55322:62 619.56689:294 621.55115:62 625.5152:93 627.51953:193 627.54419:252 629.54828:2439 631.54492:153 631.56256:470 639.52765:562 641.51874:427 641.54364:2983 642.52966:93 643.56281:1820 645.54944:92 645.58154:296 651.53845:93 653.54089:757 655.56805:1080 657.57312:230 665.54059:517 667.56085:7087 668.55939:124 669.57684:967 671.59595:124 679.56708:620 681.56812:1116 682.58081:62 683.5611:93 685.57538:93 693.55853:831 695.59863:654 707.59918:93 769.6402:62 807.65765:26 908.77423:124 931.80023:367 931.85602:122 948.9115:62 949.8205:5576 950.79926:62 959.74384:31 959.76562:92 959.80042:338 963.81744:31 963.896:93 966.76367:54 966.84668:19538	2267	950	2104	1761	1569	834197	872596	785325	736051	788926	781085	692201	2386504	2084380	2838800	2253952	1205950	2331826	2408665	2466822	292702	1468505	1453450	2225149	1256199	2621412	2141479	2007532	1393933	1694096	1778811	916093	651279	443840	1493423	1572174	1518840	1083434	1094370	1386668	1772939	1803946	1364642	1411678	1167302	1224762	1156537	1207086	1436676	1037269	1183523	994603	1540937	686103	1052750	867264	1280261	985487	1272112	1598688	1059430	1208549	1036589	1251959	684027	1040946	3525	1014013	1242885	953898	902773	876072	1730.27904052734	784340.071428571	1379825.31366374	515.602029795685	59341.9444064049	576473.502823186
2418	6.603	967.62079	Unknown	[M+H]+		0.917	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	295.8	QCpool_004	967.62769:36359 968.63104:27899 969.6344:14377	95.07986:31 117.09337:62 121.09776:62 335.07501:26 339.29276:62 367.25821:31 622.36676:31 625.50745:62 649.51324:4975 650.51611:93 779.53162:26 950.60834:311 950.63:123 967.67651:62	147	51	35	215	221	369931	462527	372601	313226	297359	362167	340909	192315	628712	1124886	902913	366555	376646	565474	661349	26942	1293640	760558	712393	998045	1920582	937630	541710	520369	1377616	1188468	774523	261022	844018	986893	526167	966736	104685	803212	388001	1029219	52122	761985	914388	1193859	394617	751106	1305324	37510	1333733	302222	606170	565935	583024	452528	609652	376188	361558	668318	34679	435532	1004302	970554	384361	537538	264502	425	423937	584446	376731	1020887	31079	133.758922576904	359817.0625	652008.135017395	88.0013295881758	53618.8324444505	401000.239303118
2419	9.022	967.80811	SM 52:3;3O	[M+H]+	adduct linked to 2464_[M+Na]+	0.917	True	13.4	967.82019	C57H111N2O7P	SM	IDOQRMIASIDURD-UHFFFAOYSA-N	O=C(NC(COP(=O)([O-])OCC[N+](C)(C)C)C(O)C(O)CCCC=CCCCCC)CCCCCCCCCCCCCCCCCCCCCCCCCC=CCC=CCCCCCCC	420	True	True	True		False	False	null	null	100	99.9	91.2	62.3	100	2876.79	Sample_CPM028_033	967.81641:507242 968.81976:578802 969.82312:214863	58.06608:31 60.07649:93 71.08163:62 86.09263:1007 95.46033:26 104.09989:31 104.10419:124 123.13372:26 124.9958:1450 160.6019:26 166.05977:241 183.51878:265 183.95105:62 184.07111:161068 184.69299:62 184.80183:62 184.8725:62 185.41347:62 185.50722:93 185.94757:62 186.06061:62 186.36926:62 186.51505:62 186.67049:62 187.89323:62 189.96712:62 190.5659:31 195.9659:31 240.85822:26 262.24817:93 264.26999:541 280.26303:62 288.00403:26 483.03268:26 500.46219:62 500.49362:124 502.48505:326 574.49103:26 602.50653:26 605.55872:62 622.49768:26 624.48315:124 626.4577:62 626.47882:123 640.49139:26 657.51245:31 667.51062:26 683.53235:1934 685.56128:4899 686.56586:62 711.54413:62 711.5741:154 729.57709:31 766.60785:26 940.7597:26 949.79993:62 961.38202:31 964.12823:31 964.81757:153 964.84375:605 966.46338:62 966.57257:62 967.71722:53 967.80902:132561	1627	538	393	413	453	306714	313020	313517	293252	305591	272555	291365	1688169	856290	2293948	3090699	130768	3240284	1520326	1007434	44696	489030	1264521	3858615	3994902	2110052	2786537	2677812	1886863	3465614	2466477	2125743	318123	803899	4023250	1823443	4051062	3043477	3420006	3159770	1560362	1344224	558476	1440881	445404	2537391	2580233	2734955	739353	847151	549198	2272632	3755762	1492617	1026606	2393147	718561	1728259	1774827	358130	839595	714243	743105	318483	2367353	427476	740	2014470	873996	1000998	1978779	568744	684.747344970703	299430.669642857	1739132.66659546	529.66706111298	14717.6172277949	1152579.83416921
2420	10.54	967.84961	w/o MS2:SL 22:1;O/36:2;O	[M+Na]+	adduct linked to 2408_[M+NH4]+	0.931	True	14.38	967.84698	C58H111NO6S	SL	FVTUOEJPIZTMJB-UHFFFAOYSA-N	O=C(N(CC(O)C=CCCCCCCCCCCCCCCCCC)CS(=O)(=O)O)C(O)CCCCCCCCCCCCCCCCCCCCCCC=CCC=CCCCCCCC	530	True	True	False		False	False	null	null	99.1	99.9	null	null	null	1556.2	Sample_CPM013_017	967.84961:219756 968.85296:308577 969.85632:117976	67.06123:26 81.06519:31 95.07647:31 95.09017:31 107.08372:31 109.10222:93 117.06964:26 135.1077:31 154.12531:31 191.17262:31 239.22668:31 265.23538:31 265.2514:62 293.72604:26 307.26773:31 313.26596:93 331.58298:26 379.40863:26 417.30682:31 425.38101:31 453.39401:31 536.97552:26 549.47986:400 550.48468:62 552.48724:62 565.49725:26 571.4527:453 573.46271:62 574.66772:26 577.51361:509 578.50995:62 579.51056:93 580.51544:62 581.51776:93 582.54132:62 590.08618:31 597.72083:26 599.48749:713 601.49109:31 603.53595:31 618.54803:26 642.55981:26 661.58313:31 661.61926:124 663.61182:663 665.60736:62 666.61896:93 667.63495:93 683.51483:31 683.58093:93 685.58417:416 689.58844:30 689.62164:626 691.64478:411 692.65381:124 693.64136:62 694.6629:154 711.61597:902 713.62231:189 721.66846:31 739.65643:62 882.7652:26 948.53052:26 959.09521:26 962.88837:93 962.93201:62 964.81616:92 964.87726:209 967.85565:90338	10912	3182	3350	5080	4858	581954	603580	619518	565922	607732	554734	465871	1462618	1364317	1347772	1199256	767562	1269789	1152119	1227041	202909	994328	1397476	1857710	1196563	1392223	1510090	1582451	858947	1226311	1116103	543747	521983	264133	1348828	887296	1433748	957646	1064789	873360	1051855	1192283	894362	864308	664172	799232	711250	727241	1085345	820260	726482	628445	987196	565093	734209	541394	691416	566968	993677	1089720	569902	703673	880322	761238	456186	607953	5287	558396	915635	541791	555269	595056	5476.53149414063	571330.245535714	908445.477034505	3156.89601325307	52003.8918273705	365567.676221639
2421	7.874	968.69562	w/o MS2:HBMP 22:5_12:0_14:0	[M+H]+		0.514	False	12.27	968.69501	C54H95O11P	HBMP	LVXFBELCDFUXOU-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCCCCCCC)COP(=O)(O)OCC(OC(=O)CCCCCCCCCCC)CO)CCCCCC=CCC=CCC=CCC=CCC=CCC	530	True	True	False		False	False	null	null	99.8	99.9	null	null	null	10.49	Sample_CPM008_012	968.69562:4461 969.69897:1322 970.70233:1322		870	729	187	207	312	18239	20361	20573	19836	17586	18375	20166	12322	15302	10117	11170	14294	24981	16336	36722	39078	20187	17494	8025	23926	17480	20688	12732	28469	19545	12456	13063	14907	8157	19514	25659	5952	13283	13173	12119	20316	19994	16615	10427	15163	14476	5616	14488	3822	21665	21820	15078	10431	16118	13483	10075	18427	10991	11591	7853	15737	16913	15639	29372	12491	14884	457	19638	14947	13533	9904	15105	461.074676513672	19304.9949776786	15736.9779947917	316.59992769566	1204.36604542031	6962.92522940338
2422	9.714	968.75519	TG 60:12|TG 16:0_22:6_22:6	[M+NH4]+		0.917	True	13.84	968.7702	C63H98O6	TG	VLEDHTUUVAXNOJ-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCCCC)CCC=CCC=CCC=CCC=CCC=CCC=CCC	410	True	True	True		False	False	null	null	100	99.9	44	61.3	100	1792.39	Sample_CPM046_051	968.76538:136334 969.76873:161221 970.77209:78754	55.02186:31 67.04715:31 67.05061:93 71.08279:93 81.07127:124 83.08857:31 91.02595:31 91.05678:155 93.07059:124 95.08176:93 105.07383:31 109.10062:93 117.06803:62 119.08459:154 121.09827:124 123.11636:93 129.06792:93 131.08673:154 133.09529:124 135.11095:62 137.09406:62 141.07358:62 145.09818:124 147.11551:155 149.13135:93 155.07913:31 157.0993:62 159.11661:268 161.13786:93 167.08925:31 171.11006:31 171.11374:93 173.12823:93 175.14893:124 175.16194:31 183.11317:208 185.12999:93 187.10789:62 189.12334:62 195.10887:62 197.12938:93 199.14244:124 201.14581:62 201.16174:155 203.17923:93 209.12544:62 211.13541:62 213.12424:62 213.16321:62 215.16977:31 215.1842:62 221.22081:31 223.15573:62 225.17284:62 227.16939:93 229.19814:62 235.13597:62 239.17293:93 239.22723:93 241.15628:62 251.18036:62 253.19714:62 265.19492:62 267.20969:93 269.22284:62 281.22485:62 283.24277:93 291.19949:31 293.22876:204 305.26746:31 311.22891:633 311.26361:154 313.24957:123 313.26202:274 339.28745:62 367.28491:93 385.26108:93 385.28867:93 387.28494:62 439.27185:62 595.46942:31 603.5321:93 605.53894:62 619.44598:31 619.51587:31 621.48608:676 623.49451:5143 624.51221:93 625.52368:62 627.51752:62 629.52856:62 629.57086:62 645.47949:62 647.48694:62 669.5274:62 673.50641:62 695.48145:521 695.50366:383 697.50952:154 697.52808:123 900.70447:686 933.71069:62 951.68433:61 951.74066:388 968.76202:4496 968.90198:62	2146	1234	387	1205	1084	386255	376756	371391	363744	340352	332393	341038	1135836	1293002	1921266	1199659	670416	1444520	717130	816974	106819	691409	1076787	2698536	1170598	3266599	2387594	1825094	397352	2340597	1214894	354426	449917	150160	1375563	607266	3335680	1086514	886242	1227584	1933299	2702157	799276	884847	600229	851597	2296272	1678609	2095289	788681	421417	630191	3731789	408444	1102044	539510	717271	521884	2531232	2278203	847474	1194695	784814	536654	1109116	720962	1502	910025	1159775	641724	1428125	734368	1211.1690246582	358846.991071429	1223831.84088338	626.324795774961	20865.7832420279	838093.403467807
2423	10.242	968.85089	TG 59:5|TG 18:1_19:1_22:3	[M+NH4]+		0.917	True	15.06	968.86407	C62H110O6	TG	SQKPPCGSHUIEOM-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCCC)COC(=O)CCCCCCCCC=CCC=CCC=CCCCCC)CCCCCCCC=CCCCCCCCC	410	True	True	True		False	False	null	null	100	99.9	26.4	43.3	100	2558.83	Sample_CPM009_013	968.86432:31993 969.86767:50064 970.87103:24751	93.07124:31 109.10133:62 119.08224:31 131.0891:31 191.17378:62 199.14333:26 245.18373:31 267.2681:31 289.2428:62 299.26505:31 303.26154:62 317.27658:31 317.2991:31 327.28613:62 339.2963:93 341.30215:62 343.31393:62 356.29584:26 367.32373:62 559.46399:31 577.52783:62 586.47174:26 589.50018:62 591.52118:154 593.55591:93 603.49542:62 603.51959:62 603.55066:93 605.5368:154 615.51294:31 617.52563:62 617.54309:436 619.56964:93 621.57843:26 627.5434:62 629.54041:62 631.56177:368 633.57935:62 641.56061:244 643.55841:228 645.56287:225 645.59143:154 653.5365:62 655.54199:62 655.5744:307 657.55786:93 659.58038:93 667.51636:31 667.53088:92 667.55994:409 667.57806:305 669.52509:61 669.57959:632 671.57678:93 681.57819:124 683.58221:93 695.57538:154 697.60358:93 933.81085:93 933.86237:93 951.81134:725 968.78528:87 968.85962:3108	16352	3733	3662	3397	338	828236	807050	806489	733974	713798	638055	680317	3048323	2025768	3010403	2841231	1234531	3610708	2636642	2916208	248887	1471214	1502012	2767736	1252401	3199463	2348790	2253500	1494611	2170512	2043266	865059	536805	384832	1698430	1675132	1998859	2085534	1082382	1939307	1719801	1967721	1246373	1482394	1027533	1552057	1355839	1249180	1689174	1015249	1309918	1176934	1589670	611305	1123436	952203	1210041	1073685	1362101	1517287	1188654	1182916	979616	1431709	906795	1028240	3810	1126863	1191222	1049653	1017379	994748	5496.60267944336	743988.392857143	1544600.89593099	6231.80965057658	72189.9398688388	747947.882020773
2424	9.227	969.82678	SM 52:2;3O	[M+H]+	similar chromatogram in higher mz_2673	0.917	True	13.55	969.83582	C57H113N2O7P	SM	YFRVFPJFJZFQKL-UHFFFAOYSA-N	O=C(NC(COP(=O)([O-])OCC[N+](C)(C)C)C(O)C(O)CCCC=CCCCCC)CCCCCCCCCCCCCCCCCCCCCCCCCC=CCCCCCCCCCC	420	True	True	True		False	False	null	null	100	99.9	88	65.9	100	2302.25	Sample_CPM062_067	969.8313:104597 970.83465:138070 971.83801:50989	86.09258:31 124.99242:192 155.09831:26 184.07245:15504 184.94452:31 188.01013:31 218.91154:26 470.71008:26 577.50885:26 613.45959:26 642.29517:26 685.51691:30 685.55737:1017 685.59418:91 697.52698:26 713.62134:62 844.4917:26 934.75684:31 951.78668:62 952.64502:26 966.84613:62 968.71228:31 969.68756:123 969.7182:177 969.82318:13136	4719	660	1171	988	1302	243804	242828	232222	219246	228089	208648	215681	1336732	804024	2388298	3038191	111297	3072044	1480787	776968	63111	289157	1016800	3014241	3436038	1577626	2874428	2185648	1900064	3096266	1633856	1458020	247483	519735	3076585	1428290	2639827	3193299	3289481	3205535	1419119	1587982	318054	1108157	286353	1976607	2349462	2057730	464381	725066	361923	2110603	3448401	1261859	652294	1820452	587117	1427296	1421845	269231	653454	431853	609257	284761	1848969	426826	808	1515410	744755	770497	1410229	316294	1768.13195800781	227216.774553571	1463681.26547241	1667.01467940911	13454.2309736209	1037759.82803418
2425	5.925	971.55664	Unknown	[M+H]+		0.806	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	38.65	QCpool_004	971.55872:3415 972.56207:2888 973.56543:1485	631.78302:26 971.51208:61 971.55585:618	53	0	31	140	182	40291	53078	50320	44341	55253	43219	52050	44750	27688	12778	11529	27284	6100	10516	19216	10858	79394	50615	22139	20928	47143	13343	31291	9215	22806	38050	37838	31133	76484	36232	30596	55914	8021	13175	18218	23627	0	89920	84321	125777	35120	73619	81542	0	56522	50383	12672	46275	128736	101545	32162	46091	28517	114018	0	65601	76287	43450	48894	35899	22895	86	62941	64366	61963	141226	0	80.9533130645752	48364.5636160714	42795.1534932454	76.6545009897283	5699.60883980353	34161.135519552
2426	5.48	971.57477	Unknown	[M+H]+		0.847	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	23.78	QCpool_004	971.58081:2054 972.58416:2589 973.58752:1044	915.50952:13 971.5766:400 971.6817:31	53	114	66	78	55	19680	19046	19840	21246	18135	21037	17756	31121	18698	26835	21690	12237	20503	21872	31310	3989	52437	28685	24129	26092	37005	19023	21008	15357	42160	44816	56618	15268	59705	46139	46007	46907	27706	17326	30446	22580	8699	56017	63719	71504	35597	85703	72925	16573	66382	38362	38215	47310	46916	55202	54438	66121	23366	50480	1150	54504	41345	28459	31622	71289	81266	189	53141	42035	26710	84239	888	73.2320869445801	19534.2781808036	38033.9020678202	25.0580185041512	1332.97223887966	21458.5045152255
2427	7.96	971.63654	Unknown	[M+H]+		0.375	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	52.83	QCpool_004	971.6377:12230 972.64105:10113 973.64441:2317	652.56702:31 652.58856:401 752.58624:26 776.58447:396 823.54846:26 835.65106:1611 836.65448:93 836.70325:62 903.67737:93 971.62195:123 971.72705:62	625	327	251	112	71	147163	152320	137702	108367	136740	134338	125459	7454	30358	0	944	115026	2718	4991	16484	92592	97589	83251	3728	3816	6367	2011	8183	2012	0	4074	1931	139192	83013	0	5712	1268	0	9481	0	16421	29715	117808	11378	117506	980	1235	5470	62078	71208	74594	3154	1439	77099	27607	2244	61134	8382	6742	77312	42952	81812	97192	84073	2501	107327	196	5753	95871	19561	8544	79002	277.299890136719	134584.100446429	35341.3934448242	220.054757135486	14478.8874921179	41923.304402169
2428	9.595	971.69507	Unknown	[M+Na]+	adduct linked to 2416_[M+NH4]+	0.917	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	63.01	QCpool_004	971.70502:6867 972.70837:9423 973.71173:3683	201.16071:26 311.25259:26 575.48151:26 621.47119:31 643.43506:31 643.46716:124 653.5307:26 655.55066:31 689.49536:31 697.53094:26 886.65588:26 954.72864:31 971.64526:90 971.70215:1509 971.82043:122	2417	2581	1015	1117	446	47439	47054	40961	40319	38963	41146	41476	77797	77656	90788	52459	75357	102285	42589	43286	16392	56392	76972	165185	59063	224567	110120	108495	29504	114959	81695	25830	69762	24237	89171	43422	207189	65372	53442	94264	114762	169091	69824	65936	75968	49216	159908	78977	123373	88642	30914	37170	206137	58537	57929	34737	59641	30604	164374	149089	65710	91359	76730	44639	74175	53022	652	39391	103003	16914	107375	32903	1515.37200927734	42479.7522321429	80149.1990661621	935.543556425731	3357.77079802435	49084.7781406174
2429	7.921	972.72437	Hex2Cer 42:2;2O|Hex2Cer 18:1;2O/24:1	[M+H]+	similar chromatogram in higher mz_2600	0.917	True	11.99	972.73462	C54H101NO13	Hex2Cer	WIZXUCJFWCOBSF-UHFFFAOYSA-N	O=C(NC(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)C(O)C=CCCCCCCCCCCCCC)CCCCCCCCCCCC=CCCCCCCCCCC	410	True	True	True		False	False	null	null	100	99.9	75.8	79.4	100	153.09	Sample_CPM028_033	972.73401:25723 973.73736:20196 974.74072:7906	252.21983:31 252.26892:281 262.25052:26 264.26782:2517 282.26343:31 282.27994:154 590.49109:26 600.58411:124 612.55542:31 612.6076:533 614.62946:62 627.52386:93 630.61749:4032 631.62335:62 648.62714:612 712.60907:31 712.63531:93 777.60461:31 792.66528:224 810.69189:62 836.67279:124 954.71637:2168 955.72369:62 972.74554:463	833	1142	1830	746	734	68862	53097	56560	58973	54111	51183	49893	188408	121820	216264	262182	31835	566266	532778	417876	37734	60885	147612	276439	239281	184118	252849	169974	431792	217448	174269	196973	29706	99468	252559	425246	305053	464463	231114	444647	142530	134340	91455	127066	63305	449364	217556	197613	58888	95802	250589	451448	215359	124912	114877	340914	253986	349514	149894	29692	181710	89997	76365	126769	341663	91300	578	404881	83900	194819	91658	45716	1057.05935058594	56096.8934151786	209458.566001383	462.611128351261	6416.20801867477	140368.204257199
